store_name,location,event_type,event_date,status,short_description,article_link,published_date,source_batch,Date_Appended
Pure Green,"1700 N Front St., Philadelphia, PA 19122",Opening,Late summer 2026,targeting a late-summer opening,"Pure Green is a health and wellness juice bar franchise founded in 2014, offering cold-pressed juices, smoothies, and açaí bowls across more than 150 locations in 25-plus states. Franchise owners Carson Saleumsy and Sean Hasher will debut a location at 1700 N. Front St. in Philadelphia's Fishtown neighborhood, with construction currently underway. Additional Pennsylvania locations operate in Langhorne and Wilkes-Barre, with another planned for Ardmore.",https://whatnow.com/philadelphia/restaurants/pure-green-to-bring-cold-pressed-juices-smoothie-bowls-to-fishtown/,"June 10, 2026",batch_2_output,2026-06-12
Alara,"5410 Medpace Way, Cincinnati, OH 45227",Closing,"June 6, 2026",served its final day on June 6,"Alara is a high-end restaurant positioned as a $6.5 million ""crown jewel"" within the Madison Square development on the Medpace campus in Madisonville, having operated for two years since opening in 2024. The restaurant served its final day on June 6 with no official reason provided for the sudden shutdown; reservations were canceled and guests were directed to nearby Zingaro. According to Cincinnati Business First Journal, a new concept from celebrity chef Fabio Viviani, Lorena Mediterranean Brasserie, is slated to replace it.",https://whatnow.com/columbus/restaurants/alara-restaurant-in-madisonville-closes-after-two-years-new-mediterranean-spot-planned/,"June 10, 2026",batch_2_output,2026-06-12
Lorena Mediterranean Brasserie,"5410 Medpace Way, Cincinnati, OH 45227",Opening,Late 2026,scheduled to open in late 2026,"Lorena Mediterranean Brasserie is a coastal Mediterranean concept from Fabio Viviani Hospitality centered around open-fire cooking and shareable dishes including wood-grilled fish, whole-roasted vegetables, and steak frites. It is scheduled to open in late 2026 in the same Madison Square development space formerly occupied by Alara. Celebrity chef Fabio Viviani is known for appearances on Top Chef, Good Morning America, and multiple Food Network programs, and also operates Zingaro within the same development.",https://whatnow.com/columbus/restaurants/alara-restaurant-in-madisonville-closes-after-two-years-new-mediterranean-spot-planned/,"June 10, 2026",batch_2_output,2026-06-12
ARLA,"15 E. Oak Street, Chicago, IL 60611",Opening,"June 18, 2026",will open on June 18,"ARLA is a rooftop restaurant combining Mediterranean and Japanese flavors on the sixth floor at 15 E. Oak Street in Chicago's Gold Coast neighborhood. The restaurant will open on June 18 and features views of Lake Michigan and the city skyline. The 8,500-square-foot space was designed by LG Group and Offshoot Creative with terracotta plaster walls, walnut woodwork, and polished brass accents.",https://whatnow.com/chicago/restaurants/chicagos-gold-coast-is-getting-a-new-rooftop-restaurant-with-mediterranean-and-japanese-flavors/,"June 10, 2026",batch_3_output,2026-06-12
The Line,"145 N. Grant Ave., Columbus, OH 43215",Opening,Summer 2026,expected to open later this summer,"The Line is a forthcoming full-service restaurant and workforce training concept from nonprofit organization Service!. It is taking shape at 145 N. Grant Ave. in a former Columbus College of Art & Design building in Downtown Columbus, expected to open later this summer. Executive chef Matthew Heaggans will lead the kitchen, and the restaurant plans to employ approximately eight full-time staff while welcoming cohorts of paid trainees throughout the year.",https://whatnow.com/columbus/restaurants/service-to-open-the-line-in-downtown-columbus-with-workforce-training-restaurant-concept/,"June 10, 2026",batch_3_output,2026-06-12
Domo Sushi Kitchen & Bar,"Corner of Bridge Street and High Street, Dublin, OH 43017",Opening,Not specified,opening date has not yet been announced,"Domo Sushi Kitchen & Bar is a Japanese cuisine restaurant preparing to open a second location in Historic Dublin. The new restaurant will take over the former Mr. Sushi space at the corner of Bridge Street and High Street, though an opening date has not yet been announced. Owner Daniel Kim opened the original Domo in Columbus' Short North neighborhood in 2023; the Dublin location holds personal significance as the Mr. Sushi space was previously owned and operated by his father.",https://whatnow.com/columbus/restaurants/domo-sushi-kitchen-bar-to-take-over-former-mr-sushi-space-in-dublin/,"June 10, 2026",batch_3_output,2026-06-12
Pura Vida Miami,"100 5th Ave, New York, NY 10011",Opening,"June 5, 2026","grand opening on Friday, June 5, 2026","Pura Vida Miami is a lifestyle-driven wellness café brand offering elevated all-day dining. The brand opened its New York flagship location at 100 5th Ave in Manhattan's Flatiron neighborhood on Friday, June 5, 2026, with a public grand opening at 7:00 AM and a giveaway for the first 100 guests. This marks the brand's largest location to date and follows its milestone 50th location opening earlier this year.",https://whatnow.com/new-york/restaurants/pura-vida-miami-opens-nyc-flagship-location-in-flatiron/,"June 10, 2026",batch_3_output,2026-06-12
Maison Baguette,"1666 79th Street Causeway Suite 102, North Bay Village, FL 33141",Opening,"June 1, 2026",starting June 1,"Maison Baguette is a new kosher artisan sandwich concept from Chef Olivia Ostrow offering French-inspired sandwiches in house-baked baguettes. It launched June 1 via pickup at Maison Ostrow (1666 79th Street Causeway Suite 102, North Bay Village, FL 33141) and delivery through Uber Eats, DoorDash, Grubhub, and a dedicated app. The menu spans more than 25 sandwiches certified under kosher supervision by ORB.",https://whatnow.com/miami/restaurants/chef-olivia-ostrow-launches-maison-baguette-a-kosher-artisan-sandwich-concept-in-miami/,"June 10, 2026",batch_3_output,2026-06-12
alonetogether,"1270 W Peachtree St NW, Atlanta, GA 30309",Opening,"June 3, 2026",opened June 3rd,"alonetogether is an upscale brasserie and non-alcoholic beverage bar rooted in Haitian French Creole cooking alongside Thai influences, debuted by Chef Jonny Rhodes. The Midtown Atlanta restaurant at 1270 W Peachtree St NW opened June 3rd. Chef Rhodes previously operated the Houston restaurant Indigo before closing it in 2021 and embarking on a five-year culinary journey across multiple continents.",https://whatnow.com/atlanta/restaurants/chef-jonny-rhodes-debuts-alonetogether-a-new-restaurant-and-non-alcoholic-beverage-bar/,"June 10, 2026",batch_3_output,2026-06-12
The Irish Exit,"85 Centennial Olympic Park Dr NW Suite D-400, Atlanta, GA 30303",Opening,"June 12, 2026",opening its doors in Centennial Yards this week; will open on June 12,"The Irish Exit is an Irish-American bar and restaurant from The Dead Rabbit Group serving Guinness and Irish-inspired all-day menu items. It will open on June 12 at 85 Centennial Olympic Park Dr NW Suite D-400 in Downtown Atlanta's Centennial Yards, marking the company's first venture in the Southern United States. To celebrate, the venue will launch a ""Split the G, Drink for Free"" Guinness challenge.",https://whatnow.com/atlanta/restaurants/a-popular-new-york-hospitality-group-is-bringing-its-first-southern-venue-to-centennial-yards/,"June 10, 2026",batch_3_output,2026-06-12
Popping Yolk Cafe,"Buena Park, CA",Opening,Not specified,exact site has not yet been finalized,"Popping Yolk Cafe is a brunch concept known for creative takes on comfort-food classics expanding with a new franchise agreement in Buena Park, California. The new location will be operated by the Zamora family, though the exact site and opening timeline have not yet been confirmed. Company founder and CEO Jason Tsai confirmed the deal, stating they are still in the site selection process.",https://whatnow.com/orange-county/restaurants/popping-yolk-cafe-expands-california-footprint-with-new-buena-park-franchise/,"June 09, 2026",batch_3_output,2026-06-12
The Coffee Movement,"1200 Mason St, San Francisco, CA 94108",Opening,Fall 2026,slated to open this fall,"The Coffee Movement is a San Francisco specialty-coffee brand expanding its presence in Chinatown with a new café and immersive coffee-tasting experience. The new café is slated to open this fall at 1200 Mason Street, featuring a four-seat slow bar, pour-over menu, coffee cocktails, and a multi-course coffee tasting menu. Interior design is by Keiji Ashizawa, who also designed the brand's Balboa Street café.",https://whatnow.com/san-francisco/restaurants/the-coffee-movement-set-to-open-second-new-chinatown-cafe/,"June 09, 2026",batch_3_output,2026-06-12
Poke Burgers,"335 Yonge St, Toronto, ON M5B 2L3, Canada",Opening,Summer 2026,opening expected in Summer 2026,"Poke Burgers is a Toronto-based concept combining poke and burgers, preparing to open its first permanent location at 335 Yonge Street in downtown Toronto inside World Food Market. An opening is expected in Summer 2026, though an exact date has not been announced. The business was founded by Cesar Mandujano and Julian Tangarife Munoz and has operated via pickup and delivery since launching in July 2025, accumulating more than 8,000 Instagram followers without a storefront.",https://whatnow.com/toronto/restaurants/poke-burgers-opening-first-location-inside-world-food-market/,"June 09, 2026",batch_3_output,2026-06-12
The French Kitchen,"3054 Dundas St W, Toronto, ON M6P 1Z7, Canada",Opening,"June 25, 2026","scheduled to open on June 25, 2026","The French Kitchen is a classic French restaurant led by chef Didier Leroy, set to open in Toronto's Junction neighborhood at 3054 Dundas Street West in the former home of Bunner's Bake Shop. The restaurant is scheduled to open on June 25, 2026, with reservations already available. It will feature a 20-seat dining room and a seasonal five-course tasting menu priced at $148 per person.",https://whatnow.com/toronto/restaurants/the-french-kitchen-opening-in-torontos-junction-neighborhood/,"June 09, 2026",batch_3_output,2026-06-12
Azul Mexican Kitchen,"1 South Station, Boston, MA",Opening,Not specified,currently under development,"Azul Mexican Kitchen is a fast-casual spinoff of Taco Azul, a contemporary Mexican restaurant concept founded by Dan Leyva. The first location is currently under development at South Station (1 South Station) in downtown Boston, with a second location planned at Faneuil Hall Marketplace (4 South Market Street), and additional expansion planned throughout Boston and New England. Taco Azul, the full-service sister concept, opened in Beacon Hill in October 2024.",https://whatnow.com/boston/restaurants/restaurateur-dan-leyva-expanding-mexican-restaurant-group-with-new-fast-casual-concept/,"June 09, 2026",batch_3_output,2026-06-12
Azul Mexican Kitchen,"4 South Market Street, Boston, MA",Opening,Not specified,currently under development,"Azul Mexican Kitchen is a fast-casual spinoff of Taco Azul offering Mexican cuisine in a smaller-format, fast-casual setting. A second location is currently under development at Faneuil Hall Marketplace (4 South Market Street) in downtown Boston. Both Boston locations are part of the first phase of expansion planned by founder Dan Leyva throughout Boston and New England.",https://whatnow.com/boston/restaurants/restaurateur-dan-leyva-expanding-mexican-restaurant-group-with-new-fast-casual-concept/,"June 09, 2026",batch_3_output,2026-06-12
