date,title,address,url,Date_Appended
2026-07-02,Flagship Steakhouse Location Coming to Midtown West,"511 9th Ave, New York, NY 10018",https://whatnow.com/new-york/restaurants/flagship-steakhouse-location-coming-to-midtown-west/,2026-07-02
2026-07-02,LOVE Park's 'Flying Saucer' Gets New Life With Year-Round Concept,"1569 John F Kennedy Blvd., Philadelphia, PA 19102",https://whatnow.com/philadelphia/restaurants/love-parks-flying-saucer-gets-new-life-with-year-round-concept/,2026-07-02
2026-07-02,Jersey Mike's Subs to Open New Location on Marsh Lane,"10031 Marsh Ln #230, Dallas, TX 75229",https://whatnow.com/dallas/restaurants/jersey-mikes-subs-to-open-new-location-on-marsh-lane/,2026-07-03
2026-07-02,Black Rock Coffee Bar Eyes New Oceanside Site,"1920 Oceanside Blvd, Oceanside, CA 92054",https://whatnow.com/san-diego/restaurants/black-rock-coffee-bar-eyes-new-oceanside-site/,2026-07-02
2026-07-02,New Cafe and Hookah Lounge Planned for Del Rio,"8020 N 56th St, Tampa, FL 33617",https://whatnow.com/tampa/restaurants/new-cafe-and-hookah-lounge-planned-for-del-rio/,2026-07-02
2026-07-02,A New Asian Street Food Restaurant Has Opened at Edgewater Public Market,"5505 W 20th Ave, Edgewater, CO 80214",https://whatnow.com/denver/restaurants/a-new-asian-street-food-restaurant-has-opened-at-edgewater-public-market/,2026-07-02
2026-07-02,Hot Ticket To Debut In Former Donut Distillery Space,"311 Gallatin Ave, Nashville, TN 37206, USA",https://whatnow.com/nashville/restaurants/hot-ticket-to-debut-in-former-donut-distillery-space/,2026-07-02
2026-07-02,Sonora's Favorite Sourdough Bakery is Moving Down the Block and Going Bigger,"123 S WASHINGTON ST , SONORA, CA, 95370",https://whatnow.com/sacramento/restaurants/sonoras-favorite-sourdough-bakery-is-moving-down-the-block-and-going-bigger/,2026-07-02
2026-07-02,Mac & Chick by Sublime to Open Near Vista’s Shadowridge Plaza,"777 Shadowridge Dr, Vista, CA 92083",https://whatnow.com/san-diego/restaurants/mac-chick-by-sublime-to-open-near-vistas-shadowridge-plaza/,2026-07-02
2026-07-02,Elle dit imagine Opening Boutique Cafe and Design Studio,"63 Queen St S, Mississauga, ON L5M 3S9, Canada",https://whatnow.com/tampa/restaurants/elle-dit-imagine-opening-boutique-cafe-and-design-studio/,2026-07-02
2026-07-02,Arnette’s Chop Shop Team Adding Seafood Restaurant In Brookhaven | What Now Atlanta,"2700 Apple Valley Rd NE #55, Brookhaven, GA 30319",https://whatnow.com/atlanta/restaurants/arnettes-chop-shop-team-adding-seafood-restaurant-in-brookhaven/,2026-07-02
2026-07-02,"Moxies Brings a Blend of Global Flavors and Neighborhood Hospitality to Washington, D.C.","1111 20th St NW, Washington, DC 20036",https://whatnow.com/washington-dc/restaurants/moxies-brings-a-blend-of-global-flavors-and-neighborhood-hospitality-to-washington-d-c/,2026-07-02
2026-07-02,Hawthorne Craft Bar and Kitchen to Hit the Streets of Las Vegas this Fall,"10620 Dean Martin Dr, Las Vegas, NV 89141",https://whatnow.com/las-vegas/restaurants/hawthorne-craft-bar-and-kitchen-to-hit-the-streets-of-las-vegas-this-fall/,2026-07-03
2026-07-02,Three Women Are Bringing a Florentine Wine Window to Downtown Sacramento,"1121 L St, Sacramento, CA 95814",https://whatnow.com/sacramento/restaurants/three-women-are-bringing-a-florentine-wine-window-to-downtown-sacramento/,2026-07-03
2026-07-02,Philadelphia Restaurant Community Network at Recent Accelerate Event,"1148 Frankford Ave, Philadelphia, PA 19125",https://whatnow.com/philadelphia/restaurants/philadelphia-restaurant-community-connects-at-recent-accelerate-event/,2026-07-02
2026-07-02,Pita Way Finds New Location in Orion Township This Year,"4600 S Baldwin Rd, Orion Township, MI 48359",https://whatnow.com/detroit/restaurants/pita-way-finds-new-location-in-orion-township-this-year/,2026-07-02
2026-07-02,Chef Hari Nayak Bringing New Indian Concept to Woodinville,,https://whatnow.com/seattle/restaurants/chef-hari-nayak-bringing-new-indian-concept-to-woodinville/,2026-07-02
2026-07-02,PRESS Coffee Opening CityNorth Cafe in August,"20555 N. 56th St, Phoenix, AZ 85054",https://whatnow.com/phoenix/restaurants/press-coffee-opening-citynorth-cafe-in-august/,2026-07-02
2026-07-02,Dave & Buster’s Bringing Excitement to Annapolis Mall,"2002 Annapolis Mall Rd, Annapolis, MD 21401",https://whatnow.com/washington-dc/restaurants/dave-busters-bringing-excitement-to-annapolis-mall/,2026-07-03
2026-07-02,Amidulce Eyes Downtown San Francisco Brick-and-Mortar,"202 Folsom Street, San Francisco, CA 94105",https://whatnow.com/san-francisco/restaurants/amidulce-eyes-downtown-san-francisco-brick-and-mortar/,2026-07-03
2026-07-02,Ambitious Ales Brewing Set to Open First Orange County Location,"696 Randolph Av b, Costa Mesa, CA 92626,",https://whatnow.com/orange-county/restaurants/ambitious-ales-brewing-set-to-open-first-orange-county-location/,2026-07-03
2026-07-02,The Merc Announces First Wave of Restaurants and Retailers in San Antonio,"5730 UTSA Boulevard, San Antonio, TX 78249, USA",https://whatnow.com/san-antonio/restaurants/the-merc-announces-first-wave-of-restaurants-and-retailers-in-san-antonio/,2026-07-02
2026-07-02,7 Brew Coffee Plans to Open Drive-Thru Location in Hutto,"130 Chris Kelley Blvd, Hutto, TX 78634, USA",https://whatnow.com/austin/restaurants/7-brew-coffee-plans-to-open-drive-thru-location-in-hutto/,2026-07-02
2026-07-02,The Taco Stand Eyes Mission Valley Expansion,"1050 Camino del Rio S, San Diego, CA 92108",https://whatnow.com/san-diego/restaurants/the-taco-stand-eyes-mission-valley-expansion/,2026-07-02
2026-07-02,Jackson’s Ultra Lounge Eyes South Loop for VIP Cocktail Concept,"1301 S Wabash Ave, Chicago, IL 60605",https://whatnow.com/chicago/restaurants/jacksons-ultra-lounge-bringing-vip-cocktail-concept-to-south-loop/,2026-07-02
2026-07-02,Flower Child to Bring Healthy Dining Option to Greater Houston,"14611 Mason Rd, Cypress, TX 77433",https://whatnow.com/houston/restaurants/flower-child-to-bring-healthy-dining-option-to-greater-houston/,2026-07-03
2026-07-02,A Chef-Led Metro Atlanta Restaurant Has Closed After Less Than a Year,"5255 Peachtree Blvd Suite 106, Atlanta, GA 30341",https://whatnow.com/atlanta/restaurants/a-chef-led-metro-atlanta-restaurant-has-closed-after-less-than-a-year/,2026-07-02
2026-07-02,WSKY Bar and Grill to Open in Centennial Hills,"6470 Kevin Way, Las Vegas, NV 89149",https://whatnow.com/las-vegas/restaurants/wsky-bar-and-grill-to-open-in-centennial-hills/,2026-07-02
2026-07-02,SAGE Bringing Elevated Asian-Inspired Dining to Downtown Columbus,"114 N 3rd St, Columbus, OH 43215, USA",https://whatnow.com/columbus/restaurants/sage-bringing-elevated-asian-inspired-dining-to-downtown-columbus/,2026-07-02
2026-07-02,Mission BBQ Joining Large Westgate Plaza Redevelopment Project in Toledo,"3450 Central Ave, Toledo, OH 43606",https://whatnow.com/detroit/restaurants/mission-bbq-joining-large-westgate-plaza-redevelopment-project-in-toledo/,2026-07-02
2026-07-01,Motion Water Files Papers for New Location,"163 E Pontotoc Ave, Memphis, TN 38103",https://whatnow.com/memphis/restaurants/motion-water-files-papers-for-new-location/,2026-07-02
2026-07-01,Chef Zach Scherer to Debut Two New Comfort Food Concepts at Katella Commons,"2610 E Katella Ave, Anaheim, CA 92806",https://whatnow.com/orange-county/restaurants/chef-zach-scherer-to-debut-two-new-comfort-food-concepts-at-katella-commons/,2026-07-02
2026-07-01,Little Bull To Relocate to Expanded Downtown Durham Home,"301 E Chapel Hill St, Durham, NC 27701, USA",https://whatnow.com/charlotte/restaurants/little-bull-to-relocate-to-expanded-downtown-durham-home/,2026-07-01
2026-07-01,Joe and The Juice to Bring a Second Location to Houston,"3400 White Oak Dr, Houston, TX 77007",https://whatnow.com/houston/restaurants/joe-and-the-juice-to-bring-a-second-location-to-houston/,2026-07-02
2026-07-01,Rothy's Headed to Cherry Creek Shopping Center,"3000 E 1st Ave, Denver, CO 80206",https://whatnow.com/denver/retail/rothys-headed-to-cherry-creek-shopping-center/,2026-07-01
2026-07-01,Bad Bambino to Open in West Ashley This Summer,"1301 Ashley River Rd., Charleston, SC 29407",https://whatnow.com/charleston/restaurants/bad-bambino-to-open-in-west-ashley-this-summer/,2026-07-01
2026-07-01,Mountain Mike’s Pizza Enters Tennessee With Nolensville Opening | What Now Nashville,"7344 Nolensville Rd, Nolensville, TN 37135",https://whatnow.com/nashville/restaurants/mountain-mikes-pizza-enters-tennessee-with-nolensville-opening/,2026-07-01
2026-07-01,42nd St. Oyster Bar Shares New Reopening Update,"508 W Jones St, Raleigh, NC 27603, USA",https://whatnow.com/charlotte/restaurants/42nd-st-oyster-bar-shares-new-reopening-update/,2026-07-01
2026-07-01,A Fast-Growing Coffee Chain Just Opened Two New Manhattan Locations,"52 Vanderbilt Ave Lower Level, New York, NY 10017, United States",https://whatnow.com/new-york/restaurants/a-fast-growing-coffee-chain-just-opened-two-new-manhattan-locations/,2026-07-01
2026-07-01,Khao Soi to Debut at OCVIBE's Katella Commons in Anaheim,"2610 E Katella Ave, Anaheim, CA 92806",https://whatnow.com/orange-county/restaurants/khao-soi-to-debut-at-ocvibes-katella-commons-in-anaheim/,2026-07-01
2026-07-01,An Award-Winning Massachusetts BBQ Restaurant Will Permanently Close This Weekend,"341 Cochituate Rd, Framingham, MA 01701, United States",https://whatnow.com/boston/restaurants/an-award-winning-massachusetts-bbq-restaurant-will-permanently-close-this-weekend/,2026-07-01
2026-07-01,Elevated New York-Irish Pub Coming to the East Village,"61 2nd Ave, New York, NY 10003",https://whatnow.com/new-york/restaurants/elevated-new-york-irish-pub-coming-to-the-east-village/,2026-07-01
2026-07-01,Wonder Plans Its Multi-Restaurant Food Hall to Waco,"800 S 7th St, Waco, TX 76706",https://whatnow.com/dallas/restaurants/wonder-plans-its-multi-restaurant-food-hall-to-waco/,2026-07-02
2026-07-01,One of America’s Biggest Chicken Chains Is Expanding With 9 New Locations Across North Texas,,https://whatnow.com/dallas/restaurants/one-of-americas-biggest-chicken-chains-is-expanding-with-9-new-locations-across-north-texas/,2026-07-01
2026-07-01,Banjara Indian Bistro Reopens With New South Jersey Location,"687 Berlin - Cross Keys Rd., Sicklerville, NJ 08081",https://whatnow.com/philadelphia/restaurants/banjara-indian-bistro-reopens-with-new-south-jersey-restaurant/,2026-07-01
2026-07-01,"Wahlburgers Leaves St.Charles, But Not for Long As New Location Teased",,https://whatnow.com/chicago/restaurants/wahlburgers-leaves-st-charles-but-not-for-long-as-new-location-teased/,2026-07-01
2026-07-01,Raíces Bringing Regional Mexican Cuisine to Charlotte’s South End,"1414 S Tryon St, Charlotte, NC 28203, USA",https://whatnow.com/charlotte/restaurants/raices-bringing-regional-mexican-cuisine-to-charlottes-south-end/,2026-07-01
2026-07-01,A Miami Beach Michelin-Recommended Taqueria Is Serving Its Final Tacos on July 31,"7450 Ocean Ter, Miami Beach, FL 33141",https://whatnow.com/miami/restaurants/a-miami-beach-michelin-recommended-taqueria-is-serving-its-final-tacos-on-july-31/,2026-07-01
2026-07-01,Botánico Cocina & Social Club Taking Over Former Lure Space This Summer | What Now Atlanta,"1106 Crescent Ave NE, Atlanta, GA 30309",https://whatnow.com/atlanta/restaurants/botanico-cocina-social-club-taking-over-former-lure-space-this-summer/,2026-07-01
2026-07-01,A Nearly 40-Year-Old Stockyards Mexican Restaurant Is Closing This Weekend,"1540 N Main St, Fort Worth, TX 76164, United States",https://whatnow.com/dallas/restaurants/a-nearly-40-year-old-stockyards-mexican-restaurant-is-closing-this-weekend/,2026-07-01
2026-07-01,"Original Triplet's Blue Store to Close, Relocation Planned","605 Mills Ave, Baton Rouge, LA 70807",https://whatnow.com/new-orleans/restaurants/original-triplets-blue-store-to-close-relocation-planned/,2026-07-02
2026-07-01,An Ambitious Portuguese Concept is Coming to the West Village,"142 W 10th St, New York, NY 10014",https://whatnow.com/new-york/restaurants/an-ambitious-portuguese-concept-is-coming-to-the-west-village/,2026-07-01
2026-07-01,Historic Bruno's Tavern Reopening with New Ownership Team,"7538 Maple St, New Orleans, LA 70118",https://whatnow.com/new-orleans/restaurants/historic-brunos-tavern-reopening-with-new-ownership-team/,2026-07-01
2026-07-01,Burritos La Palma To Open at Katella Commons in OCVIBE,"2610 E Katella Ave, Anaheim, CA 92806",https://whatnow.com/orange-county/restaurants/burritos-la-palma-to-open-at-katella-commons-in-ocvibe/,2026-07-02
2026-07-01,Smooth Monkey Bringing Fresh Smoothies to Uptown Charlotte,"500 W Trade St, Charlotte, NC 28202, USA",https://whatnow.com/charlotte/restaurants/smooth-monkey-bringing-fresh-smoothies-to-uptown-charlotte/,2026-07-01
2026-07-01,Second Summit Tacos Restaurant Planned for Boulder,"1149 13th St, Boulder, CO 80302",https://whatnow.com/denver/restaurants/second-summit-tacos-restaurant-planned-for-boulder/,2026-07-01
2026-07-01,Postino WineCafé Eyes Chapel Hill for Second Triangle Restaurant,"201 S Estes Dr, Chapel Hill, NC 27514, USA",https://whatnow.com/charlotte/restaurants/postino-winecafe-eyes-chapel-hill-for-second-triangle-restaurant/,2026-07-01
2026-07-01,Bad Luck Burger Club Bringing First Standalone Restaurant to East Nashville,"501 Gallatin Ave, Nashville, TN 37206, USA",https://whatnow.com/nashville/restaurants/bad-luck-burger-club-bringing-first-standalone-restaurant-to-east-nashville/,2026-07-01
2026-07-01,Pirate Panda Brewing to Open in Downtown Roanoke,"200 S Oak St, Roanoke, TX 76262, USA",https://whatnow.com/dallas/restaurants/pirate-panda-brewing-to-open-in-downtown-roanoke/,2026-07-01
2026-07-01,Sushi & Mariscos Bella Vista Planning Second Phoenix Location,"2120 E Cactus Rd, Phoenix, AZ 85022",https://whatnow.com/phoenix/restaurants/sushi-mariscos-bella-vista-planning-second-phoenix-location/,2026-07-02
2026-07-01,The Bluebird Cafe Plans First Expansion at Nissan Stadium,"1 Titans Wy, Nashville, TN 37213, USA",https://whatnow.com/nashville/restaurants/the-bluebird-cafe-plans-first-expansion-at-nissan-stadium/,2026-07-01
2026-07-01,Sound Break Coming to RailSpur in Pioneer Square,"115 S Jackson St, Seattle, WA 98104",https://whatnow.com/seattle/restaurants/sound-break-coming-to-railspur-in-pioneer-square/,2026-07-02
2026-07-01,C.mores Coffee Roasters to Bring Vietnamese Coffee Culture to Mueller,"1414 E 51st St, Austin, TX 78723",https://whatnow.com/austin/restaurants/c-mores-coffee-roasters-to-bring-vietnamese-coffee-culture-to-mueller/,2026-07-02
2026-07-01,A NYC-Born Fast-Casual Chain Is Opening Its 13th Restaurant in Arizona,"2222 W Happy Valley Rd, Phoenix, AZ 85085, United States",https://whatnow.com/phoenix/restaurants/a-nyc-born-fast-casual-chain-is-opening-its-13th-restaurant-in-arizona/,2026-07-01
2026-07-01,Snarf's Sandwiches Plans New Denver Restaurant,"4504 Peoria St, Denver, CO 80239",https://whatnow.com/denver/restaurants/snarfs-sandwiches-plans-new-denver-restaurant/,2026-07-01
2026-07-01,The East Coast Frozen Treat Chain Making Its North Texas Debut,"8900 N Tarrant Pkwy, North Richland Hills, TX 76182, United States",https://whatnow.com/dallas/restaurants/the-east-coast-frozen-treat-chain-making-its-north-texas-debut/,2026-07-01
2026-07-01,Mike Shea's Coffee Roasting Brewing Up Second Bridgewater Location,"1 Lakeshore Center, Bridgewater, MA 02324",https://whatnow.com/boston/restaurants/mike-sheas-coffee-roasting-brewing-up-second-bridgewater-location/,2026-07-01
2026-07-01,Gohan Bringing Japanese Flavors to Beacon Hill,"2904 Beacon Ave S, Seattle, WA 98144",https://whatnow.com/seattle/restaurants/gohan-bringing-japanese-flavors-to-beacon-hill/,2026-07-02
2026-07-01,3 Atlanta Restaurants Permanently Closed in June 2026,,https://whatnow.com/atlanta/restaurants/3-atlanta-restaurants-permanently-closed-in-june-2026/,2026-07-01
2026-07-01,PreGame Sports Grill Preparing to Open in Ahwatukee,"4142 E Chandler Blvd, Phoenix, AZ 85048",https://whatnow.com/phoenix/restaurants/pregame-sports-grill-preparing-to-open-in-ahwatukee/,2026-07-02
2026-07-01,"A Popular Chicken Chain Is Opening a New Sacramento-Area Restaurant, Creating 60 Jobs","7411 Fair Oaks Blvd, Carmichael, CA 95608, United States",https://whatnow.com/sacramento/restaurants/a-popular-chicken-chain-is-opening-a-new-sacramento-area-restaurant-creating-60-jobs/,2026-07-01
2026-06-30,Local Owner Bringing Decadent Dessert Bar To McDonough | What Now Atlanta,"99 Hwy 81 Suite 104, McDonough, GA 30253",https://whatnow.com/atlanta/restaurants/local-owner-bringing-decadent-dessert-bar-to-mcdonough/,2026-07-01
2026-06-30,Everywhere Social Club Taking Over Pasteur Vietnamese Space in Edgewater,"5525 N Broadway, Chicago, IL 60640",https://whatnow.com/chicago/restaurants/everywhere-social-club-taking-over-pasteur-vietnamese-space-in-edgewater/,2026-07-01
2026-06-30,"Rosewood Social Club Brings Food, Cocktails, and Community Together in East Austin","1309 Rosewood Ave, Austin, TX 78702",https://whatnow.com/austin/restaurants/rosewood-social-club-brings-food-cocktails-and-community-together-in-east-austin/,2026-07-01
2026-06-30,Houston Restaurateurs and Industry Leaders Gather for What Now Media Group’s Accelerate Event,"907 Franklin St, Houston, TX 77002",https://whatnow.com/houston/restaurants/houston-restaurateurs-and-industry-leaders-gather-for-what-now-media-groups-accelerate-event/,2026-07-01
2026-06-30,Multifaceted Korean Culinary and Artistic Hub Coming to NoMad,"135 W 29th St, New York, NY 10001",https://whatnow.com/new-york/restaurants/multifaceted-korean-culinary-and-artistic-hub-coming-to-nomad/,2026-07-01
2026-06-30,Hashtag India Planning Another Location In Atlanta Area,"6650 Roswell Rd, Sandy Springs, GA 30328",https://whatnow.com/atlanta/restaurants/hashtag-india-planning-another-location-in-atlanta-area/,2026-07-01
